date,cash_at,ope_be,ocf_me,at_turnover,capx_gr2,div12m_me,ppeinv_gr1a,sale_me,ret_12_7,prc_highprc_252d,ni_me,bidaskhl_21d,dolvol_126d,dsale_dsga,cop_atl1,ivol_capm_252d,ivol_ff3_21d,rvol_21d,ebit_sale,ocf_at,opex_at,lnoa_gr1a,oaccruals_at,at_gr1,eqnpo_12m,gp_at,capex_abn,noa_at,o_score,niq_at,chcsho_12m,LRreversal,Leverage
1986-11-30,0.0017861398236953,0.0107602546544941,0.0108178632134087,0.0254059765079777,0.0014355250198559,0.0181985399939057,0.0055161817533311,0.0087977819362955,0.0057637941839383,0.0022698500413247,0.004252449702393,-0.0122557556048865,-0.017926423002844,-0.0048826896578926,0.0224618227710589,0.0165308827386316,0.0172218472401751,0.0136025982069422,-0.0023051702700419,0.0161087559158576,0.0238254145462973,-0.0017147154506877,0.0081501336540527,0.0120911964378629,0.0201413876809493,0.0308421485758943,-0.0048070177003282,0.0063221534152061,0.0222528037517849,0.0251340370658755,0.0172991748435995,-0.00680189051851127,-0.00655662669576004
1986-12-31,0.0058549902769093,0.0025751882828221,0.0062787865665582,-0.0071879713950514,0.0025484358892674,0.0138776618596355,0.0112914539990738,-0.0020447419770985,0.001951883972455,0.001393530973005,0.0044381776896496,-0.0035943021321129,0.0176908856355763,0.000994809341028,0.0074934735600059,0.0145797262883406,0.0159976972532662,0.021239552989797,0.0122095981189194,0.0076412454327714,-0.0098080360903841,0.0054485686118224,0.0075272874259735,0.0024080488222953,0.0066028136617516,0.0007080109291515,0.0019092985511965,0.0051717580285818,0.0094446004158632,0.0011839554788727,0.0080915681551782,-0.0155753909594277,0.0127240343834637
1987-01-31,0.0202255874992401,0.0133547355467758,-0.0025997185910283,0.0262038777544348,0.0006698231683483,-0.0290988752005885,0.0001289818023528,-0.029633710713522,0.0153147339570903,0.0039568650570917,-0.0458200837458371,0.0089611305620279,-0.0203019353909843,0.0173581986416711,0.0118830914503972,-0.0367848167167771,-0.006384335930729,-0.0139832916799366,-0.0028060621401988,0.0084578143327365,0.0260066718489243,0.0046807116902273,-0.0018067541140321,-0.0104605693661659,-0.0106258475030301,0.0466793510437245,0.0106156794820027,0.0041549760777611,0.0270517717758616,0.0416555092461447,0.0016980988044462,0.0517103876315546,-0.00203624738199181
1987-02-28,0.0259614482591448,0.0009165383642291,-0.021795364658926,0.0338079083140362,-0.0081797062428494,-0.0661000385534705,-0.0114086982058265,-0.009934336134328,0.0213645025322845,-0.0329405278391231,-0.0389234865658638,0.0154450112023005,0.0155297132599994,0.0341316548459284,-0.0174012618659295,-0.0462914285090152,-0.0376668964432847,-0.0441505756057652,-0.0234153222542537,-0.0057505277897603,0.0340014018466577,-0.0059190173686835,-0.0168919964802294,-0.0396399001424136,-0.042832236702461,0.0344954341011028,0.0020689795045495,0.0025771412080409,-0.0091547526049881,0.0117711264310805,-0.0134778288700838,0.028306640712526598,-0.0371388862430124
1987-03-31,-0.001953998554053,0.008251180663048,0.0088301502704271,0.0126570425296394,-0.0009243625115121,0.0016187173730673,0.0063534672451787,0.0026942068888182,-0.0130097697019525,0.0120242644091894,-0.0332265089096569,0.00442587035359,0.0228780252418765,0.0098382086936535,0.0202242949136465,-0.0188513439083854,-0.0096825544600837,-0.0123052973808658,-0.0227086829844668,0.0090074637974845,0.0131676932906878,0.0215808129087113,0.0225442287139589,0.0235072202411645,0.0015286530773704,0.0042160171786907,-0.0009380470069471,0.0157117624739135,0.0002068510478906,-0.0158129400328974,0.0108462143547882,0.06772697283816301,0.00446017985023951
1987-04-30,0.0106970817255056,-0.0118313012147214,-0.0018469787393847,0.0114877614234911,0.0072705590827233,-0.0132601695155125,0.0139739181387065,0.0016691633228692,-0.0078368431899248,0.0173190217493272,-0.0345271151191244,-0.0040789647197516,-0.0074700201010568,-0.0128411600977381,0.0044999365039221,-0.0099872337073332,-0.0110761977404283,-0.0163985619992864,-0.0264360346581308,0.0029037927823915,0.0193041524135973,0.0120629736053018,0.0155831098065406,0.0115515733961627,0.0009195205689217,0.0189982822600136,0.0074453230317695,0.0136720730590963,-0.0053329928037261,-0.0049969732416752,0.0121381670781583,0.0645625690424347,-0.0028721645403940997
1987-05-31,0.0061271380994809,-8.72244385207374e-05,-0.0042540133162011,0.0175837609301246,-0.0040236261619498,-0.0072156135890767,-0.0020479281266595,0.0061823538257127,-0.0084926569602096,0.0045323012203117,-0.0253804068526754,0.0018051474711259,-0.0101772690659376,-0.0122095442165358,0.0066330245912677,-0.0002243537209437,0.0029972930317652,0.002470274741091,-0.0191421066516631,-0.0022240139552855,0.015825686577791,-0.004192847344392,0.0042988317870355,0.0028393365312133,0.0051318514349976,0.0120414788374261,-0.0031140082273314,0.0193636574243023,-0.0036300607426899,-0.005956813992391,0.0118776521162593,0.049766793382936,0.0175148603760592
1987-06-30,-0.0149576128704094,0.019649517726484,0.0131511115352517,0.0048673632245978,-0.0090496474277012,0.0382135025937335,0.0101512213324027,0.022967572500869,0.0043219885784292,-0.0029471714833641,0.0310326840778535,-0.023159543796129,-0.0123470398406313,0.0049566934187101,0.0099514209891087,0.0523970683843412,0.0433709145138003,0.0433921932952737,0.0028098721484101,0.0112875788573432,0.0068973006204557,0.0067058214078397,0.0073180682524103,0.0106563395984092,0.0226045635853268,0.0023415856360613,-0.0172260467895361,0.0060153733498869,0.0139235195356362,0.0014504713624353,0.0137843642713623,-0.0174396527673502,0.0309801542774939
1987-07-31,-0.0106931331302699,-0.0060169389732565,0.0044981476425287,0.0206130059544194,0.0097283654724478,-0.0125645536514921,0.0149599684921099,0.0101805742969183,0.0072935107740363,0.0244729167750973,-0.0375523914980062,-0.0096050081085947,-0.0139916480170763,0.0131192078798611,0.0095349970558356,-0.0061620078954924,-0.0118621058184825,-0.0146948063283158,-0.0407722578446806,0.0021638242076952,0.0264872937232399,0.0197854878692354,0.020904451738759,0.020937674193508,0.0049441100113428,0.0160380054905956,-0.0018419995854488,0.0181252420555725,-0.004215999212984,0.0028701999287308,0.0106525263405237,0.0620137729198982,0.0249614295417255
1987-08-31,0.0129759652873418,0.0181729656845213,-0.001979692511815,0.0002614998912172,-0.0123386480816575,0.0034957885487702,-0.0131583149128849,-0.0060783883158931,-0.0017401257262141,-0.0330630329906547,0.0213301796959201,-0.0004445070959222,-0.0106152702104345,0.0037627539402427,0.0119566420928463,0.0107191024157406,0.0193476915135897,0.0176187954727649,0.0232703823859458,0.0019525056622771,-0.008011259679049,-0.0090234861092737,-0.0138839361999307,-0.0281101374954984,-0.0089909839404811,0.0078062147106568,-0.0046093125293891,-0.0065038216286097,0.0276460678704586,0.0173837045414174,-0.0116559289398714,-0.042520246119822,0.0047554856820084205
1987-09-30,-0.0056507852731709,-0.0158556323003878,0.0005609455500958,-0.0078989851612067,0.0156755796024565,-0.0076920285448058,0.0208837094990661,-0.0024893615663157,0.0086703609600296,0.0114703518787144,-0.0170109587265387,-0.0019534547373997,0.001156253169468,-0.0093695495641919,-0.0023127527230843,-0.0090719455195312,-0.0003850377924551,-0.0044174637285487,-0.0122161829201775,-0.0034637737871973,-0.0051025534934911,0.0126839364800091,0.0243575493114144,0.0160776015384702,0.0040389818044405,-0.0014191684937183,0.0056988925561887,0.0075153289718976,-0.0096409982780614,-0.0033332789223921,0.0078130517335172,0.0102176656571329,0.00468621123805795
1987-10-31,-0.03091672943074,0.0057968093306696,0.0535741484138698,-0.0709375165861965,0.0307705728396214,0.108668382743202,0.0354018399574871,-0.0069754746957481,-0.0591612641788135,-0.0157691411169379,0.0982009839111836,-0.0336424720297785,-0.0352353976440231,-0.0164437162547562,0.0463860302989811,0.113290805331252,0.104275797038624,0.104473747167966,0.0871112967638634,0.0435951342450942,-0.0795884846396712,0.0083126983453144,0.0464506278011298,0.0454142753303913,0.0824746933210429,-0.0393742688242252,0.0058324735393733,0.0100998745907883,0.0565635241528107,0.0121775326922235,0.0311175822758645,-0.0398383222342041,0.057332317034039904
1987-11-30,-0.0151929553706247,-0.0288305927785275,0.0054263589806713,-0.0342051629514633,0.0120811263043408,0.0184916310172554,0.0126189526024479,-0.0100114607620484,-0.0037660849231812,0.0054912224072265,0.0147133296949785,-0.0259677759607756,0.0270760160733055,0.0043150497502597,-0.0055228148171293,0.0068140844094969,0.0069087275643392,0.0447713556732459,0.0169014694274705,0.0137592524007449,-0.0313309876653258,0.0147700569535904,0.0229180825863901,0.0187417031323038,0.0066383266432254,-0.0317963437046871,-0.003095583196268,-0.0128534123512872,-0.018095912347174,-0.0064706050920541,-0.0061168393310622,-0.0171605472606596,0.009855045285565231
1987-12-31,0.0246680842510675,0.0463980348818582,-0.0192678327994602,0.0721295379146622,-0.0202276804523363,-0.0416345862885874,-0.0339758537052413,-0.0123010781655655,0.0776743214755289,-0.045157237297624,-0.0237710921368447,0.0190407090858939,-0.0385314310242652,0.023881917574301,0.0109476592157962,-0.0292227830664967,-0.0217368180219672,-0.0620215882950744,-0.0113527928284477,-0.0079774266398088,0.0631561010199312,-0.0147860470053205,-0.0296476146397698,-0.0357893839512975,-0.0412600823262452,0.0713401126563835,-0.0016187463513458,0.0029526177407931,0.0429353281242646,0.0591230089165142,-0.0128703695272976,-0.0764441714700239,-0.0609543378247627
1988-01-31,-0.0224257880951305,-0.010203846125312,0.021991380235705,-0.0373907823164296,-0.0027897122817268,0.0705664031862412,0.0310021759358958,0.0574202505362436,-0.0786173993854441,-0.061218008038715,0.0760755873767456,0.0079554768881823,0.0023390690515698,-0.0356835721355916,-0.0055633075012533,0.0470099924916498,0.027256118336899,0.0423299131119164,0.0073583241949349,0.0073564801351492,-0.0309958073755271,0.0054435028085416,0.0207671688620881,0.0314469972810117,0.0497101033888478,-0.0369196750441356,-0.0186109573422542,0.0152939264979412,-0.0256504430093452,-0.0607399415973662,0.0304688202930016,0.061240966181401,0.048880095430781596
1988-02-29,0.0043362254611495,0.0232917077323529,-0.0065935491587356,0.0583019570867209,-0.014960459983709,-0.032921795965666,-0.0093940738383927,0.0367915538248766,0.0392946661052206,-0.0663943496305464,-0.0136556747216194,0.0267789817070158,0.0050975815183614,0.0188049081071925,-0.0032785376647538,-0.0435266655572874,-0.0393435808832952,-0.0431105540930997,-0.0402179071752088,-0.0050371533419336,0.0580176814860825,-0.0023546386989941,-0.0111438493400094,-0.0075949442844358,-0.0237962518584356,0.0464007622048473,0.001529124383476,0.0017905280762375,-0.00389359458439,0.0109558614672167,0.0056441245871191,-0.00203720430412734,-0.018753273405402
1988-03-31,0.0014365733880462,-0.0012696242970842,-0.0050784926357908,0.0266647113780678,0.0015328969074296,-0.0307784843069309,0.0039918520342663,0.0207820912236971,0.0309006253022944,-0.0090292748240588,-0.0114233811236491,0.0301109244047981,0.0546554944288347,0.004790370718394,-0.0124614895243189,-0.0478439699721599,-0.04796211215664,-0.0397925779750847,-0.0252103018301655,-0.0047615621463608,0.0274298583948607,0.0042643598028671,-0.0043720725894927,-0.0018405671847011,-0.0075892524710161,0.008371644217933,-0.0021892905124393,0.001136905811231,-0.0259033474231664,-0.0056579243239479,0.0025308998558636,0.0218607673157193,-0.0111383300632485
1988-04-30,0.0041989973772893,-0.0002320619875298,0.014098774668052,0.0104246904195124,0.0119218012588799,-0.0161990730299495,0.0023321266232572,0.0184218225410829,0.0164082111288825,0.0015124522920733,-0.0111079838894422,0.009151811008419,0.0157524564420186,-0.0007413521798477,0.0177318623274632,-0.0180595260665715,-0.0070010528273265,-0.0059781374371338,-0.0228408351816965,0.0123444464177602,0.0159010102404704,0.0171851211174909,0.0210536748621889,0.0076770484361446,-0.0078114764551957,0.0060637034488137,-0.0021895205089353,0.0178344765284419,-0.0174397179660911,-0.0058166769252104,-0.0001062217123724,0.0135559916520526,-0.00176234344374334
1988-05-31,-0.00678022318972,-0.0092556868353464,0.0092541092514179,-0.0296975429781437,0.0124087305708358,0.0348805833133234,0.0213858465444231,0.010741298213386,-0.0026912704847007,0.0015288336059694,0.0147818949818633,-0.0150653743833094,-0.0283887027863526,-0.0114129131779487,0.0134526254923813,0.0221526349086065,0.0275556459323542,0.0262638653615091,0.0093493288947853,0.0112927566429473,-0.0247344260042327,0.010614301476832,0.0149121862816396,0.0255510794278304,0.0230013651308873,-0.0236337191664668,-0.0041015500632821,0.005490239802538,0.0030575714212948,-0.0164841243354712,-7.10854968887335e-05,0.00326384296165046,0.024371910357933402
1988-06-30,0.0026349785519239,0.0174658268936545,-0.0005046583434457,0.0148689523122727,-0.0217644959493044,-0.0184092482184176,-0.0145473684607062,0.0189121996669953,-0.0354222710479978,-0.033573421819074,0.0062781304278774,0.0174215125288426,-0.0020792986334002,0.0168791203176666,0.0126550357329404,-0.0121846524050859,-0.0155728665718463,-0.0135500417965652,0.0099783782699984,0.0028013579152399,0.0118805982562012,-0.0135844546437375,-0.0102871602893607,-0.0200515795918677,-0.0229710734690587,0.0098993722869258,0.009763769617509,-0.0252455516793812,0.0013419159358047,0.004007767196926,-0.0112504205468799,-0.0195320350208542,0.00211463654388233
1988-07-31,-0.0099850314429601,-0.010120396623578,0.0015080153325386,-0.0077576180674436,0.0082851343735214,0.0229602785270927,0.0192388394019333,0.0279135361768003,-0.0030895580054461,-0.0051931414166461,0.0103603597480964,0.0033165997710659,0.0080997336174261,-0.0145894987997477,-0.0108067339484007,0.0102761706612371,0.0145489734108046,0.0175645316423364,-0.0134604572738672,-0.0049672726232323,-0.0030054642362131,0.0097752965902049,0.0093966772956752,0.0215582782948503,0.0162364810452841,-0.0179953503269607,-0.0018908481624196,0.0163127644445868,-0.0113317148105272,-0.020006141517709,0.0083560958352049,0.0187200990870822,0.0138665439967276
1988-08-31,-0.0170142392061638,-0.017556496779183,0.015730368556707,-0.0202578331538807,0.0188668105944842,0.0304636992475553,0.02113557301824,0.0125077808107967,0.000876779190576,0.0067174010315981,0.0113182804220447,-0.0062426505490403,0.0052066710498183,-0.009140986597233,0.0033747721197471,0.0172214061493075,0.0186970717304815,0.0258836607587389,0.0038540477823468,0.0076714324214607,-0.0196144059959574,0.0098316160169558,0.0190056339836141,0.0269084942629277,0.022893733503847,-0.0217373793104763,-0.0004875818621816,0.009878007667797,-0.0093355463248665,-0.0228262495494552,0.0116663955425793,-0.015293499992284201,0.0110894103625089
1988-09-30,-0.0056649606678648,0.0182728335059069,-0.0073399976462113,0.0121319393052143,-0.0112799015202541,0.0037956024386819,-0.0013093191477421,0.0107278108186729,0.0077513841694888,-0.00153133264618,0.014738380008788,-0.0152686463304204,-0.0192169246839744,-0.0094810639674608,0.0021784672080202,0.023308170623988,0.0151705990263622,0.011182615943053,0.0023630392396683,-0.0089589160560065,0.0138724692090722,-0.0084988017113021,-0.013148433388538,-0.0081221305426824,0.0101088667910869,0.0073144028304088,-0.0036412605702263,-2.28660394200365e-05,0.0059398462113954,0.0040470484547465,0.0103042305299924,-0.0172389103236282,0.0036320292354093
1988-10-31,-0.0245765735181389,0.0124627090303024,0.0022659279747789,0.0083597949215416,0.0174819731760459,0.0391881829937202,0.0191028539710887,0.0246169157770293,0.0073873387011878,0.0125311909279685,0.021270225480886,-0.0275368227582491,-0.0192022963705011,0.0011117733942166,0.0075748307259453,0.0305796951776535,0.0259557204434422,0.0252987096369275,-0.0058347128566809,-0.0014194021738778,0.0105602006972907,0.0178799215242854,0.0048567142393634,0.0151631249378197,0.0313281596570803,-0.0028932155929909,-0.0003670980330947,0.0081357628853229,0.01390077452074,-0.0030103355148102,0.0202337934015241,-0.026688795828881902,0.021053482260617498
1988-11-30,-0.0009594271732484,-0.0087321802293968,0.0069570067386973,-0.0107900743227774,0.0072619842351496,0.0095044666077946,0.0094494594907117,-0.0061868896492767,-0.0019188754918565,0.0096392322093055,-0.0030134207867978,-0.0110783176993142,-0.0072100872021488,0.0011049415640615,0.0065414833316185,0.0052206856578575,0.0152402923826703,0.0119365797768583,0.010362191590067,0.0097955268214476,-0.0140931487325854,8.91018827202973e-05,0.0105603003198352,0.004290256129633,0.0042071478583822,-0.0121858531356999,-0.0070530009330828,0.0009196406898478,0.0093184428105399,-0.0038703338923183,-0.0006742223664914,-0.0140392243396487,0.0155393673903081
1988-12-31,0.0117736015868283,0.0142537292056901,0.0012538487869789,0.021464225426776,-0.0071596152764012,-0.028391116799647,-0.0033721071298613,-0.0079938574189937,0.0300478826069036,-0.0218671218057425,-0.0078454911622641,0.0125077167375329,-0.0009053890289866,0.0205296534880675,0.0062920548127415,-0.0230953924139414,-0.0231240517686401,-0.0243390874493979,-0.0017426386749673,0.0010990923348802,0.019962605804303,0.0002123181903421,-0.0034868318305573,-0.0116311732326439,-0.0125357720041523,0.0292470814884288,0.0046146452940178,-1.15282415871776e-06,-0.0025919155470404,0.0288998265581842,-0.0028480324590005,-0.00800942417272136,-0.010845022957522401
1989-01-31,0.0038184684416192,0.0076902220199012,-0.0019085403875514,-0.0032827328536144,-0.0028320805492041,-0.0099001131724072,-0.0060817809487997,0.0181765079220091,0.0022364638257518,-0.0156969591603724,-0.0014720585404922,-0.0018534387826906,-0.0175122005224221,0.0074973714071309,-0.0033915477603667,-0.0032136325713706,0.0072857749117591,0.0046003570069069,-0.0034942551162022,-0.0027336562789222,-0.0035117331992975,0.0004101836650261,-0.0030607645941363,-0.0071185823651359,-0.0062413869083934,-0.0049213690373026,0.0009912663854146,0.002672300850463,0.0034631602992696,-0.0001128816672356,0.005622947141463,0.0624958908423911,0.032811083214566696
1989-02-28,-0.0013627291235432,-0.0112858217762171,0.0001811760495969,-0.0079422798159944,0.0054963389695206,-0.0021096588331135,0.005789982417573,0.0077157211216241,0.0100705728920203,-0.0153543311452519,-0.009591433261922,0.0171257510010955,0.0200442333547499,0.0021992038810633,-0.0027193388966775,-0.0238581286898935,-0.025545504493334,-0.0162948362381402,-0.0082113936144262,0.0023542868887573,-0.005960970352422,0.001337632880815,0.0087055486334633,0.0102662142063791,-0.003729753954826,-0.0081512209200038,0.0024657227278223,0.0060326908584845,-0.0189652947550347,-0.0184291569005111,-0.0028650900929985,0.005974638837365371,-0.00492697649623881
1989-03-31,0.0112491561262418,0.0031857010011737,0.0018325040387362,-0.0063027724079645,0.0121354913397122,0.0068615020852912,0.016602445627221,0.0076314275952356,0.0160657052647636,0.0285530295710665,-0.0002734091597212,-0.0124570000444101,-0.0021374477909226,0.0015668797292312,0.0022492848009044,0.0150796749024742,0.0117028942918678,0.0096488994086959,-0.0044510654534997,0.0017260061355658,-0.0055948553940813,0.0137538957154744,0.0089173137168148,0.0126466865500681,0.0115620994361369,-0.0108472977341405,0.004719420363708,0.0186018082428296,-0.0020544300230287,-0.0166069041912466,0.0142503816311726,0.0035254475895660498,0.016825312215168
1989-04-30,0.0056736289206112,0.0145040489589476,0.0004873133822952,0.0037142670158711,0.0019216656658931,-0.0127626067666954,-0.0021265975401643,-0.011353665516635,0.0058511527080874,0.0143263543601394,-0.009859945917308,-0.008452709072703,-0.0128650242774434,0.004866944356931,0.0141338104647056,0.0103475693472597,0.0138173926877151,0.00998826497176,0.0057010903087146,0.001153543733917,0.0044865073609452,-0.0008540232424714,0.0038636920606174,-0.0024251167089197,-0.0059681255299144,0.0128851270003496,0.0075914628547366,0.0038026667693229,0.0085532632071881,0.0085331517335923,0.0038768885504444,-0.0220888710430713,0.0115833875555627
1989-05-31,0.0135201700249576,0.0031802618195065,-0.0005971181924332,0.0033712756878366,0.0026641960901092,-0.0051320160812841,-0.0056094690074505,-0.0011880082515793,0.0127971738319469,0.0104920032541988,-0.0037653673435028,-0.002594823649918,-0.0163729924571607,0.0062823749339032,-0.0039721950746029,0.0008712461651266,-0.0037721250691302,-0.0041278895543044,0.005437128115247,-0.0046019757562215,0.0005401757743453,-0.0070481295384727,-0.0062021448691333,-0.0084361363681328,-0.0066097755893408,0.0034133422142137,0.0030966540413208,-0.005573408113222,-0.0026070528298758,-0.004207616220383,-0.0082832167651878,0.014308263735877201,0.008258415239585301
1989-06-30,-0.0216767255786412,-0.0245531628591729,0.0146602249565275,-0.0400516323744418,0.0279155610336714,0.0244787955767589,0.0275466007582762,-0.0056193296890049,0.0142531430101786,0.0136398655739398,0.0004900933559625,-0.0124280675154954,0.0074018119068997,-0.0185203190708263,-0.0141366466847845,0.030306084627506,0.0290210564273918,0.0321375117462501,0.0107949342333372,0.0032685271881899,-0.0356475043798408,0.0176610986272972,0.0162807448423697,0.0218509736859466,0.0169369169208659,-0.0387002115811198,-0.0001931128917583,0.0061237712672191,-0.0139056424742263,-0.0273304686826536,0.0086488111118949,-0.00364579420291569,0.0238587061434882
1989-07-31,0.0099992707597386,0.0228112320656956,0.007417732454072,0.0127176783960461,0.0108663124422393,0.0085203788074269,0.0060720498416368,-0.0036528836185689,0.0319342565293913,0.0200611802628397,0.0011377796739708,-0.0536176016871815,-0.0445862533038064,-0.0031549362261734,0.0193043677659644,0.0452243998543147,0.0302863747066151,0.0177020493879393,0.0145637414601476,0.0224378031953356,0.0103294883431552,0.0008003887509312,0.0018557087790184,-0.0062842823795293,0.0095166251992057,0.0136742298235292,0.0065798050696952,0.0159467323798294,0.0230193760494081,0.0254902020713803,0.0109208939868583,-0.0240594014266855,-0.008574129273476831
