date,MKTB,DRF,MKTBD,CRF,VAL,CRY,MOMB,LTREVB,DUR,HMLB,STREVB,SZE,DEF,TERM,PEADB,MOMBS
30/06/1995,0.004375509,0.005903518,-4.26E-05,0.000463228,-0.001178935,0.002775801,0.004583274,0.000125082,0.005302014,-0.000129191,-0.005650392,-0.000407097,-0.006,0.0085,0.000526601,0.002085093
31/07/1995,-0.00635443,-0.011363114,0.003758616,0.010910691,0.006105795,-0.000108174,-0.01332919,-0.002357205,-0.012427311,0.003140023,0.010344532,0.000346109,0.0067,-0.0215,0.003032003,0.001633577
31/08/1995,0.009664006,0.014975886,0.001391485,-0.003263764,-0.006739104,0.005235932,0.013012311,-0.001029905,0.013649298,0.002227226,0.013362661,-0.000370865,-0.0022,0.0191,0.000549257,-0.000850938
30/09/1995,0.007368855,0.009794289,0.001287488,0.002232814,-0.002269311,0.005953064,0.009141488,-0.003487582,0.008348166,0.00144804,-0.008420364,-0.002737476,-0.0022,0.0128,0.000574278,0.000198841
31/10/1995,0.007021633,0.005039364,-0.004238728,-0.008234193,-0.003809066,0.001178135,0.007141401,-0.0029225,0.006282854,-0.002793803,-0.007968116,-0.002153307,-0.0109,0.0251,0.004749237,0.006359473
30/11/1995,0.013292617,0.013779167,-0.000435876,-0.002280551,-0.004610386,0.001820116,0.013388633,-0.000165546,0.01215528,-0.00337396,-0.010491777,-0.003307972,-0.0007,0.0202,0.003231363,0.000618727
31/12/1995,0.010818935,0.014734702,0.000447157,0.000639041,-0.005989015,0.005803561,0.010722682,-0.002762834,0.012528062,-0.002014346,-0.01270559,-0.003628992,-0.0044,0.023,0.000936678,-0.00014745
31/01/1996,0.00337182,-0.007115835,0.001498827,0.006339917,0.006389002,-0.002200118,-0.005333108,-0.001792664,-0.009949089,0.003773725,0.006790672,0.000825902,0.0025,-0.006,-0.001126958,0.002566715
29/02/1996,-0.024210548,-0.032882214,0.003446416,0.010954346,0.018269437,-0.007332547,-0.031618639,0.005245933,-0.030447267,0.005954502,-0.025904729,0.004881206,0.011,-0.0526,-0.000218796,-1.98E-05
31/03/1996,-0.011118193,-0.010440361,0.004282127,0.004070675,0.008730398,0.000385302,-0.010235139,0.002515478,-0.007411949,0.000408581,-0.011316718,0.003334105,0.008,-0.0249,4.25E-05,-0.001227177
30/04/1996,-0.011827746,-0.013822574,0.001719487,0.003871683,0.007598462,-0.00107726,0.003015692,0.001050931,-0.013443161,-0.001799658,-0.008682921,0.000568181,0.0005,-0.0204,-0.00064559,-0.001013092
31/05/1996,-0.005149661,-0.003728823,0.002128337,0.003739158,0.005083742,0.002462352,0.003553397,0.001883155,-0.003758349,-0.000691793,-0.006035383,0.001085985,0.0059,-0.01,0.00203795,-0.001656023
