date,UNC,UNCf,UNCr,VIX,INFLV,INFLC,CPTL,LVL,YSP,LIQNT,EPU,EPUT,IVOL,CREDIT
30/06/1998,0.006048107,0.049803993,0.007424514,0.0349,0.003235788,0.000358184,0.0249,-0.155059641,1.87E-05,-0.03124441,0.00043124,0.03299207,0.623095833,0.006
31/07/1998,0.015635647,0.060919981,0.027057159,-0.0483,0.003212024,-0.00056018,0.0278,-0.118169446,-1.91E-06,0.0052857,0.01189066,-0.009798811,0.615065197,0.006
31/08/1998,0.012337168,0.097291131,0.018965179,0.0798,0.003808745,-0.00022326,-0.2467,-0.509919855,-0.001394637,0.01112149,0.01323107,-0.003530894,0.605792225,0.0062
30/09/1998,0.021389244,0.104509459,0.024239272,0.105,0.003205549,0.000925587,-0.1315,-0.892548791,-0.001982943,-0.25712288,0.02255339,0.043906091,0.640080449,0.0069
31/10/1998,-0.010114433,-0.091817963,-0.035961124,0.07,0.002610086,-0.00147268,0.3965,-0.814417907,0.000376271,0.05880409,-0.01408012,-0.003885411,0.655933887,0.0081
30/11/1998,-0.011818002,-0.068367031,-0.025182685,-0.1622,0.002825583,-0.000465163,-0.0048,-0.716467669,0.000513101,0.11742467,-0.01693503,-0.042882317,0.792459794,0.0093
31/12/1998,-0.010122086,-0.045211596,-0.017826043,-0.0229,0.002597539,0.000679111,-0.0089,-0.729676153,-0.000181091,-0.10788602,-0.00154014,-0.003233889,0.839690328,0.0101
31/01/1999,-0.004039287,-0.028223655,-0.005747398,0.012,0.002568481,0.00114754,0.0388,-0.741214686,-0.001128887,0.06629948,0.00723886,0.061689005,0.922736427,0.0105
28/02/1999,-0.000984642,-0.013492148,-0.004671568,0.015,0.002213136,-0.001802137,0.0281,-0.270242645,0.002044187,-0.06341193,-0.01626145,-0.067588376,0.936268786,0.0099
31/03/1999,0.003214972,0.004260183,-0.004752489,0.007,0.003108426,-0.001607262,0.0535,-0.320210149,0.002991732,-0.00628188,-0.01638306,-0.00310173,0.926755416,0.0091
30/04/1999,-0.001788522,-0.012176463,-0.010852555,-0.0631,0.003111075,-0.00037299,0.0466,-0.27033162,0.00331718,0.27847604,0.00153242,0.001663312,0.947435075,0.0084
31/05/1999,0.001286597,0.007705507,-0.005367017,0.0209,0.008234773,0.002134595,-0.0524,-0.02642015,0.004912224,-0.14065244,-0.00044442,-0.020319511,0.83572197,0.0079
30/06/1999,-0.004917123,-0.022041447,-0.007055188,0.0247,0.008423027,-0.001797727,0.0541,0.047208689,0.005420603,0.06122667,0.00592259,0.017690108,0.801498046,0.0079
31/07/1999,-0.00551385,-0.007522185,0.001980437,-0.0693,0.008855921,-0.001037458,-0.023,0.160457008,0.005556612,0.05392669,0.006802,0.037165964,0.725753764,0.0076
31/08/1999,-0.00439813,-0.003527229,0.003220033,0.059,0.009601775,0.001554451,-0.0504,0.24276167,0.004642277,-0.01567142,-0.01025994,-0.034742224,0.723133677,0.0075
30/09/1999,-0.000318385,0.01152403,0.00422263,-0.0266,0.008974386,-0.001463343,-0.0479,0.16506631,0.004108824,-0.07648436,0.00026305,-0.019740787,0.696847438,0.0081
31/10/1999,0.004916218,0.016141851,0.008029201,0.02,0.008667898,0.001215227,0.1038,0.268653291,0.004590241,0.08283496,-0.00710468,0.003959229,0.663067055,0.0083
30/11/1999,0.011304658,0.027056474,0.012650601,-0.0284,0.006110061,-0.00089964,-0.0055,0.393091944,0.003659162,-0.0399152,0.01935228,0.002677724,0.752097711,0.0079
31/12/1999,0.006552685,0.03834132,-0.001493654,0.0014,0.005576131,-0.000242979,-0.0101,0.577140726,0.003854593,-0.08367758,0.00174564,0.015057915,0.839910453,0.0064
31/01/2000,0.016610208,0.046904817,0.010738226,0.0198,0.003886683,-0.000244152,-0.0809,0.710644166,0.004063196,-0.0448348,0.00539207,0.008576085,0.896019025,0.0055
29/02/2000,0.019447822,0.044115669,0.019474658,-0.0076,0.003116015,0.001429255,-0.0421,0.604541695,0.003275681,-0.01319558,-0.01160015,0.006900961,1.040637801,0.0061
31/03/2000,0.004281537,0.055786128,-0.005919274,-0.0181,0.003764919,-0.002340606,0.0882,0.380855532,-0.000399542,0.1101055,-5.31E-05,-0.015990336,1.073849779,0.0069
30/04/2000,0.006760014,0.001789463,0.001699289,0.0239,0.005519692,0.002071255,-0.0426,0.515842061,-0.000299959,-0.21825238,-0.00148908,-0.003612117,1.078893394,0.0076
31/05/2000,0.014917236,-0.031330696,0.00509074,0.0185,0.007564177,-0.001225277,0.0401,0.566382547,-0.00199533,0.08385485,0.02192698,0.006678655,0.991526315,0.0091
30/06/2000,0.01274625,-0.023587931,0.014181864,-0.0352,0.007573269,0.000302071,-0.018,0.382914496,-0.002392163,-0.15727814,-0.00502119,-0.015298861,0.954174222,0.0081
31/07/2000,0.004142773,-0.014023678,0.001233707,-0.0253,0.008657601,-2.42E-05,0.105,0.329828897,-0.002531249,-0.06049753,-0.01351804,0.000300644,0.892957289,0.007
31/08/2000,-0.013295952,-0.03508331,-0.007336205,0.0072,0.008663907,-2.62E-05,0.1216,0.207565732,-0.003674059,0.01790968,-0.01286564,-0.01355945,0.779531218,0.0071
30/09/2000,-0.005007431,-0.007874384,-0.002713653,-0.0302,0.009645075,-2.82E-05,-0.0596,0.201801538,-0.00409251,-0.15458351,0.00856031,0.022028531,0.757317863,0.0073
31/10/2000,0.004618362,-0.008084457,0.004702432,0.037,0.009140231,-3.02E-05,0.0075,0.141376478,-0.004905238,-0.00280674,0.00952008,0.019570388,0.751748921,0.0079
30/11/2000,-0.000422878,0.002562788,-0.000436534,0.0305,0.007735257,-0.000579734,-0.086,-0.06561533,-0.005770029,-0.12848951,0.04040581,0.03521557,0.771369116,0.0083
31/12/2000,1.57E-05,0.021395591,0.000894914,0.032,0.007746121,0.000832737,0.0528,-0.355582715,-0.004285727,0.06775413,-0.00979882,0.029315581,0.759564908,0.0081
31/01/2001,0.014705423,0.01264518,0.016495511,0.0251,0.005941178,-0.001446175,0.029,-0.51352683,0.001664551,-0.05363475,-0.00385268,-0.003840395,0.933147272,0.0078
28/02/2001,0.007368235,-0.012467968,0.001223535,-0.0833,0.007687997,0.001688663,-0.0567,-0.624184728,0.001197804,-0.06298795,-0.00049819,0.054614354,0.917444341,0.0077
31/03/2001,-0.002303017,-0.023503987,-0.003163765,0.0642,0.006256781,-0.000133992,-0.0122,-0.697780235,0.003886368,0.02584271,0.0051091,-0.011154042,0.923915155,0.0086
30/04/2001,-0.005042732,-0.022794429,-0.006438402,0.0313,0.006050818,-0.000901038,0.0459,-0.484194715,0.008603455,0.10807173,0.00664646,-0.067993849,0.952973305,0.0087
31/05/2001,0.004672053,-0.014629753,0.010574569,-0.0701,0.00605729,0.000272503,0.0361,-0.505284887,0.011652085,0.11303359,-0.02224439,0.011547005,0.954048276,0.0078
30/06/2001,-0.001295343,-0.017287204,-0.005633337,-0.0261,0.006982624,-0.001124697,-0.0271,-0.477166365,0.011439432,0.08293481,-0.01403875,-0.047027705,0.924104898,0.0079
31/07/2001,0.00698502,0.001809168,0.002371415,-0.0283,0.006991746,0.002198106,-0.0065,-0.774951237,0.011367147,-0.00224396,0.01574158,0.040958709,0.754311466,0.0084
31/08/2001,0.012040483,0.022952726,0.001006384,0.018,0.007729586,-0.00099419,-0.0327,-0.902291261,0.011075668,0.05748775,-0.01784273,-0.02003047,0.748008193,0.0083
30/09/2001,0.021858682,0.037251068,0.00513502,0.0529,0.007988391,-0.000587649,-0.1302,-1.206359616,0.014590828,-0.12553059,0.10377037,0.101379773,0.740274128,0.0086
31/10/2001,0.043266594,0.061924174,0.007205208,0.0647,0.008623042,0.000259523,-0.0313,-1.567132431,0.016147374,0.09997532,-0.01491612,0.096603938,0.762072826,0.0088
30/11/2001,0.004840155,-0.048727324,0.003030644,-1.00E-04,0.010908764,-0.000588966,0.079,-1.207914017,0.020248578,-0.00966469,-0.04256773,-0.09754016,0.764177677,0.0084
31/12/2001,-0.027827178,-0.039264284,-0.020830953,-0.0654,0.008688095,0.001851214,-0.0239,-1.033128347,0.023734391,0.05239643,-0.01333905,-0.060770216,0.764688251,0.0128
31/01/2002,-0.035285073,-0.038813726,-0.017104552,-0.0306,0.007963889,-0.001524184,0.0029,-1.006968639,0.021688805,-0.01506557,-0.00039913,0.05536695,0.771550508,0.0132
28/02/2002,-0.02153388,-0.020651958,-0.00670796,-0.0159,0.007963889,-0.000281096,-0.0276,-1.090941093,0.020519514,-0.0085391,-0.02923677,-0.092582301,0.757761672,0.0138
31/03/2002,-0.030765535,-0.00091198,-0.014206801,-0.0116,0.008175213,0.000246817,0.0851,-0.668444749,0.021785,0.02567111,-0.00416026,-0.005394482,0.755431362,0.013
30/04/2002,-0.017958628,0.015510829,-0.009316627,-0.0123,0.007144511,-0.0016492,-0.0114,-0.953494622,0.022389842,-0.03344169,0.00512567,-0.005226549,0.699022988,0.0127
31/05/2002,-0.018073719,0.007471513,-0.00805094,0.0133,0.00676598,0.001388431,0.065,-0.996232262,0.020519276,-0.04458321,-0.00226724,0.001837206,0.67022765,0.0134
30/06/2002,-0.017757849,0.02601051,-0.010856522,0.0331,0.005838221,-0.000902096,-0.0788,-1.186687462,0.02059013,-0.05775062,0.00731136,0.004482065,0.647983147,0.0132
31/07/2002,-0.003764716,0.052775815,-0.001068979,0.0374,0.004849868,-0.000812271,-0.0809,-1.468633217,0.018269666,0.00249634,0.01669495,0.040584853,0.631355342,0.0137
31/08/2002,-5.20E-05,0.054345992,0.001440615,0.0984,0.004812235,1.99E-05,0.0301,-1.695506281,0.01479795,-0.00460156,0.00570965,-0.042248349,0.651298299,0.0121
30/09/2002,-0.002147951,-0.038716435,0.003804357,0.0302,0.004810297,0.001282729,-0.1323,-2.045397539,0.01168917,-0.09225098,0.00802832,0.016348124,0.643233636,0.0125
31/10/2002,-0.000641443,0.001186664,0.001300343,-0.0585,0.004808191,-0.001731189,0.0548,-1.90029068,0.013966642,-0.1479374,-0.01215717,0.000432337,0.674656833,0.0141
30/11/2002,-0.000332403,-0.050930953,-0.000842219,-0.0482,0.002822692,-0.000507728,0.0809,-1.653900584,0.018273628,0.01567773,0.01139841,0.037508524,0.743894049,0.0131
31/12/2002,0.009239862,-0.033941671,0.010527088,-0.0184,0.002624353,0.000534572,-0.0717,-1.988511811,0.01565421,-0.00860844,-0.00106271,0.043086114,0.744845645,0.0124
31/01/2003,0.014567127,-0.040233396,0.016778084,-0.0207,0.001583315,-0.001118167,-0.0575,-1.883483494,0.0168332,-0.08649022,0.01673173,0.093914189,0.753947905,0.0118
28/02/2003,0.017199194,-0.042807724,0.011634498,0.0563,0.003731447,1.04E-05,-0.0046,-2.076033724,0.014034543,-0.03791977,-0.01222566,-0.011008057,0.719506396,0.0111
31/03/2003,0.009339391,-0.024735578,0.00059341,-0.0059,0.005772375,-0.001333223,-0.0271,-2.022240918,0.015444306,-0.06915178,0.03679606,-0.009510443,0.715907082,0.0106
30/04/2003,0.000170755,-0.009480298,-0.013159725,-0.0207,0.00578621,-0.0012455,0.1216,-2.009565816,0.016564763,-0.00817877,-0.02789625,-0.073768304,0.692406161,0.0111
31/05/2003,0.011514928,0.018020415,-0.002227243,-0.0677,0.011138936,-0.000942304,0.045,-2.294547528,0.011272245,0.02222661,-0.03300773,-0.003739074,0.671830686,0.0116
30/06/2003,-0.016225561,-0.017771109,-0.014967384,-0.0074,0.012187529,0.001133462,0.0095,-2.222771473,0.013540539,-0.00200314,-0.00679252,-0.059799405,0.690548335,0.0122
31/07/2003,-0.011192845,-0.049072567,-0.010589073,-0.0139,0.012172326,-0.001635247,0.0476,-1.639752171,0.019461047,0.01869331,-0.00408579,-0.034167515,0.684866829,0.0113
31/08/2003,-0.000281549,-0.022527049,0.00020169,0.0129,0.011552571,0.00082568,0.0061,-1.593130801,0.022078313,0.00109976,0.0039303,0.022072494,0.689951271,0.0113
30/09/2003,-0.000951405,-0.022465088,-0.000254354,-0.0173,0.010585751,-0.001116789,0.0009,-1.983339225,0.017177656,-0.02825667,0.01044395,-0.005274676,0.68827874,0.0107
31/10/2003,-0.000159539,-0.011591819,-0.005429447,0.0205,0.011117721,-0.00102901,0.0743,-1.709322383,0.019849162,0.01086407,-0.01807197,-0.012187992,0.67231427,0.0103
30/11/2003,-0.009348966,0.001386562,-0.002786482,-0.0452,0.008619597,0.000303967,0.0002,-1.641359946,0.01861386,-0.02275172,-0.00312555,-0.012144751,0.604450651,0.0101
31/12/2003,-0.012623818,-0.04220548,0.00193502,0.0022,0.007109625,-0.001845323,0.0354,-1.74882526,0.019089307,0.04915844,0.00681875,0.012187207,0.575971167,0.0098
31/01/2004,-0.013163229,-0.022311949,-0.007203042,0.0145,0.00703299,8.81E-05,-0.0344,-1.802669821,0.018858594,-0.01968505,0.00482947,0.055049171,0.573222564,0.009
29/02/2004,-0.002656591,-0.019359959,-0.001359981,-0.0111,0.007552895,0.000514072,0.0284,-1.938549517,0.016999013,-0.05828486,0.00289084,-0.030518617,0.578769498,0.0077
31/03/2004,-0.001728596,-0.015231055,0.003102281,-0.0267,0.006750779,-0.000602487,-0.0241,-2.019953084,0.015846141,0.07348782,-0.00266783,-0.03511776,0.561868449,0.0078
30/04/2004,0.004683916,-0.002555902,0.016358916,0.0221,0.006424189,0.001232623,0.0037,-1.475576133,0.019654493,0.00899788,-0.00267419,-0.007961599,0.533032793,0.0073
31/05/2004,0.000629302,0.009835892,0.001097486,-0.0003,0.004321635,-0.000691908,-0.0031,-1.354478311,0.019456447,-0.02323248,-0.0017941,-0.004967457,0.518670359,0.0071
30/06/2004,0.007419541,-0.005251754,0.009931741,-0.0032,0.004004232,-0.000604726,0.0017,-1.341963057,0.017698935,0.11045019,-0.0069752,-0.00098243,0.498339165,0.0077
31/07/2004,0.007375537,0.009872104,0.016712228,-0.011,0.004160991,0.00020147,0.0009,-1.399966449,0.015938072,-0.01346793,0.00219821,-0.007122933,0.470564104,0.008
31/08/2004,-0.009442702,0.019662704,-0.010793878,0.0017,0.004300745,-0.001113921,0.0274,-1.656729926,0.013378596,0.04740494,-0.00161832,0.00623543,0.443450746,0.0081
30/09/2004,-0.009091224,-0.018661949,-0.010245884,-0.0046,0.005135084,-0.001027593,-0.0116,-1.607919848,0.011723778,0.00126374,0.01408602,0.000606417,0.436675372,0.0081
31/10/2004,0.004076527,-0.000740525,0.000849287,-0.0216,0.005300626,0.001803876,0.0262,-1.671827908,0.010391851,0.0180013,0.00568322,0.081055395,0.436457426,0.0074
30/11/2004,0.011231338,0.006647918,0.008954977,0.0352,0.006403434,-0.000694395,0.0096,-1.382085184,0.010267724,0.03128848,-0.01045426,-0.059961803,0.478346374,0.0068
31/12/2004,0.011905217,0.030078473,0.016403523,-0.033,0.006641247,-0.0001037,0.0192,-1.446964516,0.008569893,-0.0203591,-0.01764441,-0.047586419,0.503949152,0.0068
31/01/2005,0.023073643,-0.023959158,0.02579445,0.0111,0.007761502,-0.000608783,-0.1367,-1.46519881,0.007322155,0.01220262,-0.00367796,0.031387315,0.498340239,0.0066
28/02/2005,0.005542354,-0.005235608,0.003956767,-0.0205,0.008706691,0.000187681,0.0087,-1.266506989,0.007364285,-0.00296222,-0.01496843,0.0011548,0.501786291,0.0062
31/03/2005,-0.0122258,-0.006268446,-0.016924469,1.00E-04,0.008560588,-0.000108318,-0.027,-1.167375452,0.006639433,0.00218288,-0.00139209,-0.00072216,0.506616081,0.0066
30/04/2005,-0.006648174,-0.000300674,-0.000780042,0.0205,0.008633976,0.001390391,-0.0039,-1.35478096,0.004818234,-0.09913422,0.01700801,-0.005178155,0.498981786,0.0072
31/05/2005,-0.004832428,0.008088738,-0.008306821,0.0103,0.007694242,-0.00248749,0.0112,-1.488543954,0.003392855,0.04853573,-0.00405785,-0.011835866,0.467571914,0.0086
30/06/2005,0.006078724,-0.008414959,-0.004249395,-0.0276,0.007668457,0.000263544,0.0193,-1.510635762,0.001923542,0.08136236,0.00405321,-0.011616087,0.448923557,0.009
31/07/2005,0.011732614,-0.016973204,0.00603655,-0.0096,0.007433988,-0.001317398,0.0221,-1.221593369,0.002466972,0.03452037,-0.00584488,-0.00928796,0.459710005,0.0089
31/08/2005,0.021267975,-0.004122244,0.016542179,0.0068,0.00852043,0.000261142,-0.0094,-1.406963954,0.000950949,0.07685519,-0.00432059,0.008874289,0.467881645,0.0087
30/09/2005,0.023870373,-0.012942047,0.018416986,0.0107,0.00963677,-0.000819261,0.0407,-1.12658526,0.001098499,0.01932668,0.0270102,0.007303246,0.458119921,0.009
31/10/2005,0.044553243,-0.007621485,0.043348293,-0.0069,0.017793685,-0.000528866,0.0027,-0.943645246,0.001106463,0.00965277,-0.01524238,0.003754701,0.459697695,0.0095
30/11/2005,0.000732757,0.006848868,-0.01207467,0.0239,0.018304747,0.00194904,0.0428,-0.960311963,-0.000148398,0.06725559,-0.00394769,0.003724339,0.457777712,0.0097
31/12/2005,-0.016486598,0.006738568,-0.02079639,-0.0361,0.02205692,-0.00049566,0.017,-1.050462944,-0.000746012,-0.07754508,0.00583294,-0.014798708,0.453985229,0.0095
31/01/2006,-0.026918191,-0.012272535,-0.024404174,-0.001,0.022254293,-0.000904444,-0.0244,-0.933549739,-0.001209981,-0.038816,0.00112642,0.011611378,0.45981423,0.0095
28/02/2006,-0.004010992,0.008759252,-0.001755303,0.0122,0.022219229,0.000164334,0.0538,-0.887012564,-0.001389571,-0.04084131,-0.00648236,-0.003502136,0.447359105,0.0092
31/03/2006,-0.010417325,-0.016277902,-0.013662045,-0.0082,0.022177292,-0.000125491,0.0013,-0.688674105,-0.000379504,0.01997495,-0.00846366,-0.005834022,0.450379898,0.0088
30/04/2006,-0.018640081,-0.01154319,-0.014357054,0.0003,0.012316991,0.001342418,0.0233,-0.5584885,9.21E-05,0.02920994,0.0155322,0.022315654,0.452992893,0.0084
31/05/2006,-0.002040559,-0.006531598,0.00152675,0.0097,0.013735603,-0.000500615,-0.0467,-0.470543979,-0.00051196,0.00831319,-0.00892527,-0.015810542,0.441696241,0.008
30/06/2006,-0.001281037,0.007192263,0.006004443,0.0198,0.008492165,0.000556796,-0.0194,-0.446387248,-0.001656133,-0.00005654,0.00865807,-0.012666517,0.437092902,0.0089
31/07/2006,-0.002578573,-0.018266418,-0.008367928,-0.0147,0.007254175,-0.000217964,-0.0209,-0.596344027,-0.002462985,-0.00098895,0.00106798,0.004319008,0.41492451,0.0091
31/08/2006,-0.003009344,-0.003943033,-0.000459749,0.02,0.006692944,-0.000420174,0.0204,-0.750817656,-0.003444281,-0.02675524,-0.00779234,-0.002854299,0.421469204,0.0091
30/09/2006,0.005154486,-0.017277717,0.001555958,-0.0309,0.005370499,0.000345956,0.0346,-0.828111833,-0.003244653,-0.04363018,-0.00570243,-0.014270877,0.414007992,0.0092
31/10/2006,0.015835775,-0.01223831,0.01333862,0.0061,0.013308895,-0.00042243,0.0224,-0.843076382,-0.003369105,0.06025872,-0.00360307,0.018883862,0.421761559,0.0091
30/11/2006,-0.012208924,-0.000216284,-0.004791759,-0.0106,0.015665986,-0.000141202,-0.022,-0.941072638,-0.004081561,0.03913309,-0.00094463,0.003825121,0.431589087,0.0087
31/12/2006,-0.012477725,-0.009022995,-0.009876248,0.0015,0.015297728,-0.00110474,0.0182,-0.760156893,-0.002986626,0.02146445,0.00085057,-0.005465301,0.434427494,0.009
31/01/2007,0.00128068,-0.006235675,0.01174705,0.0038,0.016684147,-6.15E-05,-0.0671,-0.68547905,-0.002722202,0.01046592,0.01564926,0.015831819,0.437206484,0.0094
28/02/2007,-0.000136487,0.002471718,0.004075023,-0.0173,0.015090817,0.000615715,-0.0383,-0.863960915,-0.003928791,0.03191048,-0.02181705,-0.019992313,0.430764882,0.0089
31/03/2007,-0.004536561,0.007707565,-0.010868737,0.0551,0.014755725,0.000218839,-0.031,-0.827241354,-0.003383602,-0.02706084,0.01268467,0.006695518,0.430334185,0.0097
30/04/2007,-0.006352992,0.011986377,-0.011734155,-0.0129,0.012903368,-0.001084625,0.0463,-0.830832003,-0.004155362,0.00931892,-0.00738559,-0.01003536,0.418508122,0.0092
31/05/2007,-0.012882885,0.02350926,-0.016053481,-0.0102,0.006766436,-0.000161572,0.0196,-0.631599082,-0.001693631,0.06132226,0.01218017,0.024284128,0.414447834,0.0092
30/06/2007,-0.015799862,0.029292457,-0.018475678,-0.0073,0.004872182,-0.000376636,-0.0535,-0.581267812,-0.000784516,0.09294811,-0.00138533,-0.011366721,0.40673533,0.0091
31/07/2007,0.001914942,0.028775539,-0.002638479,0.0262,0.004464655,-0.000218068,-0.0412,-0.794996277,-0.002328485,-0.01466091,-0.01397256,-0.01796192,0.407952461,0.0092
31/08/2007,0.012890452,0.037223165,0.004862495,0.0827,0.004355915,-6.01E-05,-0.0454,-0.986406267,-0.001818464,-0.19570812,0.02978007,0.017601956,0.422701678,0.0086
30/09/2007,0.023239883,0.006868921,0.007891929,-0.0089,0.00599497,-0.000357783,0.0057,-1.043225081,0.001585442,-0.031903,0.01164033,-0.004199967,0.430695552,0.0085
31/10/2007,0.012811229,0.02298378,0.00240794,-0.0494,0.005170109,0.000158949,0.0146,-1.108250363,0.000485427,-0.0461078,-0.01128985,0.001757703,0.459398324,0.0082
30/11/2007,0.009937095,0.036471472,0.006517507,0.0537,0.005185577,0.00032579,-0.0712,-1.617744145,0.002035727,-0.02467425,0.01298658,-0.002766149,0.469933788,0.0096
31/12/2007,0.021843999,0.053410593,0.010228632,0.004,0.008985347,0.000362185,-0.0617,-1.550458544,0.001315143,0.03147835,0.00610269,0.038959555,0.492031648,0.0116
31/01/2008,0.006389163,0.014790166,0.003638439,-0.0044,0.008876216,-0.000158207,-0.0931,-2.013710602,0.006526205,-0.05763816,0.03644093,0.133710406,0.51656696,0.0121
29/02/2008,0.003151744,0.039327005,0.00403085,0.0085,0.008470926,0.000490258,-0.0787,-2.136915519,0.007649443,-0.01639661,-0.03688004,-0.09091209,0.523492567,0.0129
31/03/2008,0.011876727,0.009998505,0.013498904,0.0226,0.006858895,-0.001804976,-0.069,-2.249073631,0.009387188,-0.15145681,0.00360767,-0.020472587,0.536402561,0.0138
30/04/2008,0.011020399,0.019139438,0.017006124,-0.036,0.006864891,0.000845091,0.0488,-1.900344728,0.010681805,0.10891242,-0.00951545,-0.021976178,0.536677794,0.0142
31/05/2008,0.02908845,0.045391507,0.032318331,-0.038,0.007156903,-0.001600008,-0.0538,-1.623541083,0.01107413,0.0035307,-0.00791288,0.015386012,0.551898989,0.0136
30/06/2008,0.038352305,0.056581883,0.025907814,0.0095,0.0045667,0.000427728,-0.117,-1.711422177,0.009315401,-0.03725865,0.00027273,-0.014529548,0.561932486,0.0139
31/07/2008,0.033009199,0.089881121,0.022606187,0.0382,0.010730879,0.00030392,0.0868,-1.752752996,0.009318935,-0.07111027,0.01523221,0.00383931,0.576856647,0.0149
31/08/2008,0.04302169,0.045607426,0.030386185,-0.0108,0.010970967,0.00024257,0.001,-1.845840434,0.008318818,0.02608518,-0.01391821,0.001416095,0.586211567,0.0151
30/09/2008,0.065499035,0.077065929,0.041313693,-0.0058,0.01430839,-0.000425987,0.013,-1.951527888,0.01024669,-0.23680005,0.09186955,0.028859516,0.601220114,0.0166
31/10/2008,0.081141718,0.131833865,0.060470869,0.1782,0.015277828,-0.000619845,-0.2066,-1.953722781,0.012608961,-0.0503404,0.00217697,0.146241458,0.621613674,0.026
30/11/2008,0.078211274,0.130298816,0.011588671,0.1387,0.023908044,-0.001458523,-0.2342,-2.732775115,0.009077381,0.14838636,-0.0410747,-0.065381658,0.651680578,0.0309
31/12/2008,-0.003555088,-0.051727684,0.017033991,0.1483,0.036019932,-0.00041104,-0.0829,-3.145003257,0.010443129,-0.18852717,-0.00284791,-0.041677299,0.716884578,0.0338
31/01/2009,-0.025855002,-0.045439817,0.011527475,-0.2932,0.030290203,-0.00147152,-0.0627,-2.703631053,0.011148831,-0.15312042,0.02595156,0.072005987,0.76686754,0.0309
28/02/2009,-0.011130078,0.010086063,0.008666165,0.0633,0.026439419,0.001055752,-0.1284,-2.588580745,0.010470124,0.0350073,0.0151678,0.073066337,0.786889629,0.0281
31/03/2009,-0.050435185,-0.022681859,-0.042216591,0.0713,0.029150318,-2.37E-05,0.1607,-2.86662428,0.010034478,-0.03277038,-0.02021065,-0.103936824,0.928056095,0.0292
30/04/2009,-0.051718369,-0.051357025,-0.037453495,-0.1037,0.028426564,-2.40E-05,0.2632,-2.591702402,0.015099051,-0.04136535,-0.03504726,-0.069834278,1.012463382,0.03
31/05/2009,-0.037346243,-0.040501672,-0.039288168,-0.0698,0.028680943,-0.000102673,0.1178,-2.357852827,0.01768457,0.07363442,0.00694973,-0.02093479,1.08125925,0.0252
30/06/2009,-0.027901415,-0.104187571,-0.019552021,-0.0526,0.014863437,-0.001247232,0.0342,-2.291173213,0.019834227,0.02119238,-0.00787236,0.003278227,1.051593463,0.0189
31/07/2009,-0.012274794,-0.066470874,-0.008592281,-0.0382,0.010937472,-0.000520586,0.1377,-2.324614088,0.019825078,0.04156732,-0.00465134,0.016447993,1.015696954,0.0168
31/08/2009,-0.016050324,-0.029493692,0.011925765,-0.0066,0.011717411,-0.000807569,0.0911,-2.428898088,0.01880804,-0.00525085,0.02626794,-0.050669554,1.049401461,0.0132
30/09/2009,-0.042120888,-0.054180024,-0.025903054,0.0359,0.011637161,-0.000282196,0.028,-2.505895464,0.018568269,0.06161214,-0.00710572,0.000579037,0.917571255,0.0118
31/10/2009,-0.027975311,-0.024112161,-0.015553269,-0.0088,0.010427985,0.000367802,-0.0638,-2.460087723,0.018728156,-0.05209905,-0.00731382,0.010505332,0.796820161,0.0114
30/11/2009,-0.025658132,-0.012566653,-0.015924703,0.0151,0.010062696,0.000570022,0.0101,-2.6147979,0.016316994,-0.01118999,-0.02196823,0.018280221,0.712620356,0.0113
31/12/2009,-0.012746367,-0.028734546,-0.003688839,-0.0786,0.009744806,-0.001733789,0.0165,-2.180074316,0.021165349,-0.00078306,0.0050587,0.029980564,0.686586397,0.0111
31/01/2010,-0.010176291,-0.009971688,-0.008560496,-0.0188,0.005382946,-0.000404923,-0.0789,-2.395485293,0.019724449,0.11378268,0.02813826,0.042620574,0.659933527,0.0099
28/02/2010,0.001300663,-0.004695979,0.008168456,0.0255,0.004522469,-0.002633953,0.0817,-2.377043306,0.01847357,0.03157493,-0.01656063,-0.019730597,0.584404678,0.0099
31/03/2010,-0.00843697,0.004883329,-0.01047858,-0.0333,0.005687398,0.000157283,0.0696,-2.216617319,0.020339735,0.03053079,0.00467137,-0.04667799,0.582046798,0.01
30/04/2010,-0.00968215,0.018157628,0.00914401,-0.0179,0.0057883,-0.000965871,-0.0171,-2.335421966,0.018784139,-0.05484737,-0.00039263,-0.01882527,0.606675939,0.0096
31/05/2010,-0.023823829,0.018312064,-0.008514637,0.0272,0.004924899,-0.000903121,-0.0868,-2.553778394,0.016059331,-0.01802842,0.01402603,0.01586339,0.557876072,0.0109
30/06/2010,-0.008412712,0.042303086,0.004386412,0.1535,0.002201638,-0.000411573,-0.0649,-2.784427119,0.013345956,0.01636845,-0.01053427,0.043613555,0.524866102,0.0135
31/07/2010,-0.033719194,0.003754076,-0.035272525,-0.0268,0.002111927,-0.00026272,0.0986,-2.81757492,0.012160442,0.00060572,0.0394453,0.04211114,0.504937564,0.0129
31/08/2010,-0.017612631,-0.006825524,-0.018647946,-0.1085,0.003448326,-0.000790888,-0.0679,-3.086144623,0.01001998,0.02650621,-0.03270535,0.011403535,0.506505519,0.0117
30/09/2010,-0.015391513,-0.003783292,-0.014072054,0.0188,0.003386234,-0.000728616,0.0075,-3.047539277,0.009421532,0.08245388,0.0348376,0.081988031,0.481639894,0.0113
